post_id,path,date,time,rubric,status,topic,title,tier,timezone,cultural_zone,factcheck_confidence,visual_status
NB-09.02-09-30-CarnivalRite-Rio,2026/02/09/NB-09.02-09-30-CarnivalRite-Rio.md,2026-02-09,09:02,"Альманах-Нейборс, Бразилия, Самба, Ритм",ГОТОВ,#CARNIVAL_RITE: КАРНАВАЛ В РИО. КОД РИТМА.,,,Europe/Riga,,,
NB-09.02-12-30-CostumeDay-Fantasia,2026/02/09/NB-09.02-12-30-CostumeDay-Fantasia.md,2026-02-09,12:02,"Альманах-Нейборс, Бразилия, Костюм, Mestre-Sala",ГОТОВ,#COSTUME_DAY: FANTASIA. ВЕС МЕЧТЫ.,,,Europe/Riga,,,
NB-09.02-18-30-VoiceOfStreet-Rio,2026/02/09/NB-09.02-18-30-VoiceOfStreet-Rio.md,2026-02-09,18:02,"Альманах-Нейборс, Рио, Фавелы, Правда",ГОТОВ,#VOICE_OF_STREET: РИО. КАРНАВАЛ КАК АНЕСТЕЗИЯ.,,,Europe/Riga,,,
NB-09.02-21-30-FolkStoryNight-Yemanja,2026/02/09/NB-09.02-21-30-FolkStoryNight-Yemanja.md,2026-02-09,21:02,"Альманах-Нейборс, Бразилия, Миф, Йеманжа",ГОТОВ,#FOLK_STORY_NIGHT: ЙЕМАНЖА. КОРОЛЕВА МОРЯ.,,,Europe/Riga,,,
NB-09.02-22-30-VogueVisual-Rhinestones,2026/02/09/NB-09.02-22-30-VogueVisual-Rhinestones.md,2026-02-09,22:02,"Альманах-Нейборс, Рио, Текстура, Кристаллы",ГОТОВ,#VOGUE_VISUAL: КРИСТАЛЛИЧЕСКИЙ РИТМ. ОПТИКА КАРНАВАЛА.,,,Europe/Riga,,,
SW-09.02-10-00-SignatureCake-BabaAuRhum,2026/02/09/SW-09.02-10-00-SignatureCake-BabaAuRhum.md,2026-02-09,10:02,"Альманах-Свит, Ромовая Баба, Бриошь, Ферментация",ГОТОВ,#SIGNATURE_CAKE: BABA AU RHUM. АЛХИМИЯ ПРОПИТКИ.,,,Europe/Riga,,,
SW-09.02-14-00-IngredientFocus-Rum,2026/02/09/SW-09.02-14-00-IngredientFocus-Rum.md,2026-02-09,14:02,"Альманах-Свит, Ром, Алкоголь, Сироп",ГОТОВ,#INGREDIENT_FOCUS: РОМ В КОНДИТЕРСКОЙ. НЕ ВСЕ СПИРТЫ ОДИНАКОВЫ.,,,Europe/Riga,,,
SW-09.02-17-00-LegacyCode-Savarin,2026/02/09/SW-09.02-17-00-LegacyCode-Savarin.md,2026-02-09,17:02,"Альманах-Свит, Саварен, Брийя-Саварен, Франция",ГОТОВ,#LEGACY_CODE: LE SAVARIN. КОРОНА ГАСТРОНОМИИ.,,,Europe/Riga,,,
SW-09.02-20-00-CaffeinePair-RumChocolate,2026/02/09/SW-09.02-20-00-CaffeinePair-RumChocolate.md,2026-02-09,20:02,"Альманах-Свит, Шоколад, Ром, Ганаш",ГОТОВ,#CAFFEINE_PAIR: РОМ И ШОКОЛАД. ТЕМНАЯ МАТЕРИЯ ВКУСА.,,,Europe/Riga,,,
SW-09.02-22-00-VogueVisual-Syrup,2026/02/09/SW-09.02-22-00-VogueVisual-Syrup.md,2026-02-09,22:02,"Альманах-Свит, Сироп, Ром, Текстура",ГОТОВ,#VOGUE_VISUAL: ЗОЛОТОЙ ДОЖДЬ. ТЕКСТУРА СИРОПА.,,,Europe/Riga,,,
AC-10.02-08-00-GlobalEventRadar,2026/02/10/AC-10.02-08-00-GlobalEventRadar.md,2026-02-10,08:02,"Альманах-Архитектор, Ялта1945, ЛеКорбюзье, Олимпиада2026, SaferInternet",ГОТОВ,#GLOBAL_EVENT_RADAR: АРХИТЕКТУРА ВЛАСТИ И БЕТОНА. ДАЙДЖЕСТ 10.02.,,,Europe/Riga,,,
AC-10.02-12-00-StateGenesis-Yalta,2026/02/10/AC-10.02-12-00-StateGenesis-Yalta.md,2026-02-10,12:02,"Альманах-Архитектор, Ялта, Геополитика, Границы",ГОТОВ,#STATE_GENESIS: ЯЛТА 1945. АРХИТЕКТУРА МИРА.,,,Europe/Riga,,,
AC-10.02-15-00-ArchitectMemory-LeCorbusier,2026/02/10/AC-10.02-15-00-ArchitectMemory-LeCorbusier.md,2026-02-10,15:02,"Альманах-Архитектор, Ле Корбюзье, Модернизм, Модулор",ГОТОВ,#ARCHITECT_MEMORY: ЛЕ КОРБЮЗЬЕ. АРХИТЕКТУРА КАК МАШИНА.,,,Europe/Riga,,,
AC-10.02-18-00-LuxuryLore-Cartier,2026/02/10/AC-10.02-18-00-LuxuryLore-Cartier.md,2026-02-10,18:02,"Альманах-Архитектор, Cartier, Пантера, Дизайн, Сантос",ГОТОВ,#LUXURY_LORE: КОД CARTIER. ГЕОМЕТРИЯ ВЛАСТИ.,,,Europe/Riga,,,
AC-10.02-21-00-ScienceRevelation-GemstoneGeometry,2026/02/10/AC-10.02-21-00-ScienceRevelation-GemstoneGeometry.md,2026-02-10,21:02,"Альманах-Архитектор, Кристаллография, Оптика, Алмаз",ГОТОВ,#SCIENCE_REVELATION: ГЕОМЕТРИЯ ДРАГОЦЕННОСТИ. АЛХИМИЯ СВЕТА.,,,Europe/Riga,,,
NB-10.02-09-30-VillageFoundation-Chefchaouen,2026/02/10/NB-10.02-09-30-VillageFoundation-Chefchaouen.md,2026-02-10,09:02,"Альманах-Соседи, Марокко, Шефшауэн, Архитектура",ГОТОВ,#VILLAGE_FOUNDATION: МАРОККО. ШЕФШАУЭН (СИНИЙ КОД).,,,Europe/Riga,,,
NB-10.02-12-30-ArtifactCode-Zellij,2026/02/10/NB-10.02-12-30-ArtifactCode-Zellij.md,2026-02-10,12:02,"Альманах-Соседи, Марокко, Зелидж, Керамика",ГОТОВ,#ARTIFACT_CODE: МАРОККАНСКАЯ КЕРАМИКА (ЗЕЛИДЖ). ГЕОМЕТРИЯ ВЕРЫ.,,,Europe/Riga,,,
NB-10.02-18-30-LuxuryLore-FezSilk,2026/02/10/NB-10.02-18-30-LuxuryLore-FezSilk.md,2026-02-10,18:02,"Альманах-Соседи, Марокко, Фес, Шелк, Sabra",ГОТОВ,#LUXURY_LORE: ШЕЛК ФЕСА. ТКАЦКИЙ КОД МАГРИБА.,,,Europe/Riga,,,
NB-10.02-21-30-FolkStoryNight-SaharaLegends,2026/02/10/NB-10.02-21-30-FolkStoryNight-SaharaLegends.md,2026-02-10,21:02,"Альманах-Соседи, Марокко, Сахара, Туареги, Фольклор",ГОТОВ,#FOLK_STORY_NIGHT: ЛЕГЕНДЫ САХАРЫ. ШЕПОТ ПЕСКОВ.,,,Europe/Riga,,,
NB-10.02-22-30-VogueVisual-OchreTexture,2026/02/10/NB-10.02-22-30-VogueVisual-OchreTexture.md,2026-02-10,22:02,"Альманах-Соседи, Марокко, Эстетика, Охра",ГОТОВ,#VOGUE_VISUAL: МАРОККО. ТЕКСТУРА ОХРЫ. ПИГМЕНТ ЗЕМЛИ.,,,Europe/Riga,,,
SW-10.02-10-00-PastryTechnique-ChocolateTempering,2026/02/10/SW-10.02-10-00-PastryTechnique-ChocolateTempering.md,2026-02-10,10:02,"Альманах-Свит, Шоколад, Технология, Valrhona",ГОТОВ,#PASTRY_TECHNIQUE: ТЕМПЕРИРОВАНИЕ ШОКОЛАДА. АЛХИМИЯ КРИСТАЛЛОВ.,,,Europe/Riga,,,
SW-10.02-11-30-SignatureCake-Brownie,2026/02/10/SW-10.02-11-30-SignatureCake-Brownie.md,2026-02-10,11:02,"Альманах-Свит, Шоколад, Брауни, Рецепт",ГОТОВ,#SIGNATURE_CAKE: БРАУНИ. АЛХИМИЯ ВЛАЖНОЙ СТРУКТУРЫ.,,,Europe/Riga,,,
SW-10.02-14-00-MolecularLab-ThinDisc,2026/02/10/SW-10.02-14-00-MolecularLab-ThinDisc.md,2026-02-10,14:02,"Альманах-Свит, Шоколад, Декор, Техника",ГОТОВ,#MOLECULAR_LAB: ТОНКИЙ ШОКОЛАДНЫЙ ДИСК. ГЕОМЕТРИЯ ХРУСТА.,,,Europe/Riga,,,
SW-10.02-17-00-LuxuryLore-Valrhona,2026/02/10/SW-10.02-17-00-LuxuryLore-Valrhona.md,2026-02-10,17:02,"Альманах-Свит, Шоколад, Вальрона, Гран-Крю",ГОТОВ,#LUXURY_LORE: БРЕНД VALRHONA. ШОКОЛАДНЫЙ ЭТАЛОН.,,,Europe/Riga,,,
SW-10.02-20-00-SingleNote-Salt,2026/02/10/SW-10.02-20-00-SingleNote-Salt.md,2026-02-10,20:02,"Альманах-Свит, Ингредиент, Соль, Флёр-де-Сель",ГОТОВ,#SINGLE_NOTE: КРИСТАЛЛ СОЛИ. ИСКРА В ТЕМНОТЕ.,,,Europe/Riga,,,
SW-10.02-22-00-VogueVisual-EdgeRefraction,2026/02/10/SW-10.02-22-00-VogueVisual-EdgeRefraction.md,2026-02-10,22:02,"Альманах-Свит, Шоколад, Эстетика, Макро",ГОТОВ,#VOGUE_VISUAL: ОТБЛЕСК ГРАНИ. ГЕОМЕТРИЯ СВЕТА.,,,Europe/Riga,,,
AC-11.02-08-00-GlobalEventRadar-Holidays,2026/02/11/AC-11.02-08-00-GlobalEventRadar-Holidays.md,2026-02-11,08:02,"Альманах-Архитектор, Наука, Мандела, ООН",ГОТОВ,#GLOBAL_EVENT_RADAR: ДАЙДЖЕСТ 11.02. НАУКА И СВОБОДА.,,,Europe/Riga,,,
AC-11.02-12-00-LawFoundation-VaticanTreaty,2026/02/11/AC-11.02-12-00-LawFoundation-VaticanTreaty.md,2026-02-11,12:02,"Альманах-Архитектор, Ватикан, Право, Суверенитет",ГОТОВ,#LAW_FOUNDATION: ЛАТЕРАНСКИЕ СОГЛАШЕНИЯ. ЯДРО СУВЕРЕНИТЕТА.,,,Europe/Riga,,,
AC-11.02-15-00-MindJubilee-RenéDescartes,2026/02/11/AC-11.02-15-00-MindJubilee-RenéDescartes.md,2026-02-11,15:02,"Альманах-Архитектор, Философия, Декарт, Дуализм, Координаты",ГОТОВ,#MIND_JUBILEE: РЕНЕ ДЕКАРТ. АРХИТЕКТУРА СОМНЕНИЯ.,,,Europe/Riga,,,
AC-11.02-18-00-SystemReform-VaticanDigital,2026/02/11/AC-11.02-18-00-SystemReform-VaticanDigital.md,2026-02-11,18:02,"Альманах-Архитектор, Ватикан, IT, Безопасность",ГОТОВ,#SYSTEM_REFORM_DATE: ВАТИКАН. ЦИФРОВОЙ СУВЕРЕНИТЕТ.,,,Europe/Riga,,,
AC-11.02-21-00-NightReflection-PureReason,2026/02/11/AC-11.02-21-00-NightReflection-PureReason.md,2026-02-11,21:02,"Альманах-Архитектор, Философия, Логика, Детерминизм",ГОТОВ,#NIGHT_REFLECTION: ЧИСТЫЙ РАЗУМ. ГЕОМЕТРИЯ ТИШИНЫ.,,,Europe/Riga,,,
NB-11.02-09-30-VillageFoundation-ShirakawaGo,2026/02/11/NB-11.02-09-30-VillageFoundation-ShirakawaGo.md,2026-02-11,09:02,"Альманах-Соседи, Япония, Сиракава-го, Гассё-дзукури",ГОТОВ,#VILLAGE_FOUNDATION: СИРАКАВА-ГО. АРХИТЕКТУРА МОЛИТВЫ.,,,Europe/Riga,,,
NB-11.02-12-30-CraftTradition-JapaneseKnives,2026/02/11/NB-11.02-12-30-CraftTradition-JapaneseKnives.md,2026-02-11,12:02,"Альманах-Соседи, Япония, Ремесло, Металлургия",ГОТОВ,#CRAFT_TRADITION: КОВКА ЯПОНСКИХ НОЖЕЙ. АЛГОРИТМ ОСТРОТЫ.,,,Europe/Riga,,,
NB-11.02-18-30-CostumeDay-EdoKimono,2026/02/11/NB-11.02-18-30-CostumeDay-EdoKimono.md,2026-02-11,18:02,"Альманах-Соседи, Япония, Эдо, Кимоно, Текстиль",ГОТОВ,#COSTUME_DAY: КИМОНО ЭДО. ГЕОМЕТРИЯ СТАТУСА И СЕЗОНОВ.,,,Europe/Riga,,,
NB-11.02-21-30-FolkStoryNight-Yamauba,2026/02/11/NB-11.02-21-30-FolkStoryNight-Yamauba.md,2026-02-11,21:02,"Альманах-Соседи, Япония, Фольклор, Ямауба, Йокай",ГОТОВ,#FOLK_STORY_NIGHT: ДУХИ ГОР ЯМАУБА. КОД ИЗОЛЯЦИИ.,,,Europe/Riga,,,
NB-11.02-22-00-VogueVisual-SnowOnThatch,2026/02/11/NB-11.02-22-00-VogueVisual-SnowOnThatch.md,2026-02-11,22:02,"Альманах-Соседи, Япония, Эстетика, Сиракава-го, Текстура",ГОТОВ,#VOGUE_VISUAL: СНЕГ НА СОЛОМЕ. КОНТРАСТ ЭЛЕМЕНТОВ.,,,Europe/Riga,,,
SW-11.02-10-00-SignatureCake-MatchaMochi,2026/02/11/SW-11.02-10-00-SignatureCake-MatchaMochi.md,2026-02-11,10:02,"Альманах-Свит, Япония, Моти, Матча, Рецепт",ГОТОВ,#SIGNATURE_CAKE: МОТИ С МАТЧЕЙ. ЭЛАСТИЧНОСТЬ ПОКОЯ.,,,Europe/Riga,,,
SW-11.02-14-00-TextureSync-MochiElasticity,2026/02/11/SW-11.02-14-00-TextureSync-MochiElasticity.md,2026-02-11,14:02,"Альманах-Свит, Япония, Моти, ФизикаЕды",ГОТОВ,#TEXTURE_SYNC: ПРУЖНОСТЬ РИСОВОГО ТЕСТА. КОД УПРУГОСТИ.,,,Europe/Riga,,,
SW-11.02-17-00-VoiceOfStreet-TokyoVegan,2026/02/11/SW-11.02-17-00-VoiceOfStreet-TokyoVegan.md,2026-02-11,17:02,"Альманах-Свит, Япония, Веганство, Моти",ГОТОВ,#VOICE_OF_STREET: ТОКИО О ВЕГАН-МОТИ. ЧИСТОТА ВКУСА.,,,Europe/Riga,,,
SW-11.02-20-00-CaffeinePair-Gyokuro,2026/02/11/SW-11.02-20-00-CaffeinePair-Gyokuro.md,2026-02-11,20:02,"Альманах-Свит, Япония, Гьокуро, Кофеин, Ритуал",ГОТОВ,#CAFFEINE_PAIR: ЗЕЛЕНЫЙ ЧАЙ ГЬОКУРО. ЭЛИКСИР ТЕНИ.,,,Europe/Riga,,,
SW-11.02-22-00-VogueVisual-MatchaTexture,2026/02/11/SW-11.02-22-00-VogueVisual-MatchaTexture.md,2026-02-11,22:02,"Альманах-Свит, Япония, Матча, Эстетика, Текстура",ГОТОВ,#VOGUE_VISUAL: ОКСАМИТОВА МАТЧА. ИЗУМРУДНЫЙ ТУМАН.,,,Europe/Riga,,,
AC-12.02-08-00-GlobalEventRadar-Holidays,2026/02/12/AC-12.02-08-00-GlobalEventRadar-Holidays.md,2026-02-12,08:02,"Альманах-Архитектор, Гершвин, Мандала, Система",ГОТОВ,#GLOBAL_EVENT_RADAR: ДАЙДЖЕСТ 12.02. КРАСНАЯ РУКА И ГОЛУБАЯ РАПСОДИЯ.,,,Europe/Riga,,,
AC-12.02-12-00-StateGenesis-Lincoln,2026/02/12/AC-12.02-12-00-StateGenesis-Lincoln.md,2026-02-12,12:02,"Альманах-Архитектор, Линкольн, Конституция, США, Право",ГОТОВ,#STATE_GENESIS: РОЖДЕНИЕ ЛИНКОЛЬНА. РЕКОНСТРУКЦИЯ ЕДИНСТВА.,,,Europe/Riga,,,
AC-12.02-15-00-ScienceRevelation-Darwin,2026/02/12/AC-12.02-15-00-ScienceRevelation-Darwin.md,2026-02-12,15:02,"Альманах-Архитектор, Наука, Дарвин, Генетика, Алгоритмы",ГОТОВ,#SCIENCE_REVELATION: ЧАРЛЬЗ ДАРВИН. АЛГОРИТМ ЭВОЛЮЦИИ.,,,Europe/Riga,,,
AC-12.02-19-00-LuxuryLore-DiorCode,2026/02/12/AC-12.02-19-00-LuxuryLore-DiorCode.md,2026-02-12,19:02,"Альманах-Архитектор, Диор, Мода, Силуэт, Конструкция",ГОТОВ,#LUXURY_LORE: КОД CHRISTIAN DIOR. АРХИТЕКТУРА ТЕЛА.,,,Europe/Riga,,,
AC-12.02-21-00-VogueVisual-FlowerStructure,2026/02/12/AC-12.02-21-00-VogueVisual-FlowerStructure.md,2026-02-12,21:02,"Альманах-Архитектор, Ботаника, Геометрия, Фибоначчи",ГОТОВ,#VOGUE_VISUAL: ЦВЕТЫ И СТРУКТУРА. АЛГОРИТМЫ ПРИРОДЫ.,,,Europe/Riga,,,
NB-12.02-09-30-VillageFoundation-Provence,2026/02/12/NB-12.02-09-30-VillageFoundation-Provence.md,2026-02-12,09:02,"Альманах-Соседи, Прованс, Франция, Мимоза, Мистраль",ГОТОВ,#VILLAGE_FOUNDATION: ПРОВАНС В ФЕВРАЛЕ. КОД ЖЕЛТОГО.,,,Europe/Riga,,,
NB-12.02-12-30-FlowerBloom-Mimosa,2026/02/12/NB-12.02-12-30-FlowerBloom-Mimosa.md,2026-02-12,12:02,"Альманах-Соседи, Прованс, Франция, Ботаника, Route du Mimosa",ГОТОВ,#FLOWER_BLOOM: ЦВЕТЕНИЕ МИМОЗЫ. ЖЕЛТАЯ ДОРОГА МАГРИБА.,,,Europe/Riga,,,
NB-12.02-18-30-LuxuryLore-Lavender,2026/02/12/NB-12.02-18-30-LuxuryLore-Lavender.md,2026-02-12,18:02,"Альманах-Соседи, Прованс, Франция, Лаванда, Дистилляция",ГОТОВ,#LUXURY_LORE: ЛАВАНДА ПРОВАНСА. СИНЕЕ ЗОЛОТО МАГРИБА.,,,Europe/Riga,,,
NB-12.02-18-30-LuxuryLore-LavenderTradition,2026/02/12/NB-12.02-18-30-LuxuryLore-LavenderTradition.md,2026-02-12,18:02,"Альманах-Соседи, Прованс, Лаванда, Лавандин, Традиции",ГОТОВ,#LUXURY_LORE: ЛАВАНДА И ТРАДИЦИИ. КОД ВЫЖИВАНИЯ НА ВЫСОТЕ.,,,Europe/Riga,,,
NB-12.02-21-30-FolkStoryNight-LoireLegends,2026/02/12/NB-12.02-21-30-FolkStoryNight-LoireLegends.md,2026-02-12,21:02,"Альманах-Соседи, Франция, Луара, Шамбор, Шенонсо",ГОТОВ,#FOLK_STORY_NIGHT: ЛЕГЕНДЫ ЛУАРЫ. АРХИТЕКТУРА ТЕНИ.,,,Europe/Riga,,,
NB-12.02-22-00-VogueVisual-YellowFog,2026/02/12/NB-12.02-22-00-VogueVisual-YellowFog.md,2026-02-12,22:02,"Альманах-Соседи, Прованс, Мимоза, Туман, Текстура",ГОТОВ,#VOGUE_VISUAL: ЖЕЛТЫЙ ТУМАН. ПЫЛЬЦА ПРОВАНСА.,,,Europe/Riga,,,
SW-12.02-10-00-TraditionRecipe-EnglishPudding,2026/02/12/SW-12.02-10-00-TraditionRecipe-EnglishPudding.md,2026-02-12,10:02,"Альманах-Свит, Англия, ВикторианскаяЭпоха, Пудинг, Рецепт",ГОТОВ,#TRADITION_RECIPE: АНГЛИЙСКИЙ ПУДИНГ. АРХИТЕКТУРА ПАРА.,,,Europe/Riga,,,
SW-12.02-14-00-VintageBake-VictoriaSponge,2026/02/12/SW-12.02-14-00-VintageBake-VictoriaSponge.md,2026-02-12,14:02,"Альманах-Свит, Англия, Виктория, Бисквит, Рецепт",ГОТОВ,#VINTAGE_BAKE: ВИКТОРИАНСКИЙ БИСКВИТ. ЗОЛОТОЙ СТАНДАРТ.,,,Europe/Riga,,,
SW-12.02-17-00-BalancePoint-Fats,2026/02/12/SW-12.02-17-00-BalancePoint-Fats.md,2026-02-12,17:02,"Альманах-Свит, НаукаЕды, Жиры, Масло, Смалец",ГОТОВ,#BALANCE_POINT: ТВАРИННІ VS РОСЛИННІ ЖИРИ. БИТВА СТРУКТУР.,,,Europe/Riga,,,
SW-12.02-20-00-HedonistRitual-FiveOClockTea,2026/02/12/SW-12.02-20-00-HedonistRitual-FiveOClockTea.md,2026-02-12,20:02,"Альманах-Свит, Англия, Чай, Традиция, Пауза",ГОТОВ,#HEDONIST_RITUAL: FIVE O'CLOCK TEA. АРХИТЕКТУРА ПАУЗЫ.,,,Europe/Riga,,,
SW-12.02-22-30-VogueVisual-PorcelainSteam,2026/02/12/SW-12.02-22-30-VogueVisual-PorcelainSteam.md,2026-02-12,22:02,"Альманах-Свит, Фарфор, Пар, Минимализм, Рецепт",ГОТОВ,#VOGUE_VISUAL: ФАРФОР И ПАР. ТЕКСТУРА ТЕПЛА.,,,Europe/Riga,,,
AC-13.02-08-00-GlobalEventRadar-Digest,2026/02/13/AC-13.02-08-00-GlobalEventRadar-Digest.md,2026-02-13,08:02,"Радар, Олимпиада, Санремо, Наука",ГОТОВ,#GLOBAL_EVENT_RADAR: ДАЙДЖЕСТ 13.02. АРХИТЕКТУРА МОМЕНТА.,,,Europe/Riga,,,
AC-13.02-12-00-StateGenesis-GalileoRome,2026/02/13/AC-13.02-12-00-StateGenesis-GalileoRome.md,2026-02-13,12:02,"История, Наука, Галилей, Рим, Гелиоцентризм",ГОТОВ,#STATE_GENESIS: ГАЛИЛЕЙ В РИМЕ. АРХИТЕКТУРА ИСТИНЫ ПРОТИВ ДОГМЫ.,,,Europe/Riga,,,
AC-13.02-15-00-ArchitectMemory-Piranesi,2026/02/13/AC-13.02-15-00-ArchitectMemory-Piranesi.md,2026-02-13,15:02,"Архитектура, Пиранези, Сюрреализм, Гравюра",ГОТОВ,#ARCHITECT_MEMORY: ДЖОВАННИ ПИРАНЕЗИ. ГЕОМЕТРИЯ БЕСКОНЕЧНОСТИ.,,,Europe/Riga,,,
AC-13.02-18-00-SystemReform-WorldRadioDay,2026/02/13/AC-13.02-18-00-SystemReform-WorldRadioDay.md,2026-02-13,18:02,"Радио, Технологии, Маркони, Инфраструктура",ГОТОВ,#SYSTEM_REFORM_DATE: ВСЕМИРНЫЙ ДЕНЬ РАДИО. АРХИТЕКТУРА НЕВИДИМОГО.,,,Europe/Riga,,,
AC-13.02-21-00-NightReflection-EchoInEther,2026/02/13/AC-13.02-21-00-NightReflection-EchoInEther.md,2026-02-13,21:02,"Рефлексия, Эфир, Тишина, Радио",ГОТОВ,#NIGHT_REFLECTION: ЭХО В ЭФИРЕ. АРХИТЕКТУРА ТИШИНЫ.,,,Europe/Riga,,,
NB-13.02-09-30-VillageFoundation-Andes,2026/02/13/NB-13.02-09-30-VillageFoundation-Andes.md,2026-02-13,09:02,"Этнография, Анды, Кечуа, Пачамама",ГОТОВ,#VILLAGE_FOUNDATION: ДЕРЕВНИ В АНДАХ. ЖИЗНЬ НАД ОБЛАКАМИ.,,,Europe/Riga,,,
NB-13.02-12-30-CostumeDay-AlpacaWool,2026/02/13/NB-13.02-12-30-CostumeDay-AlpacaWool.md,2026-02-13,12:02,"Этнография, Анды, Текстиль, Традиции",ГОТОВ,#COSTUME_DAY: ШЕРСТЬ АЛЬПАКИ. ВОЛОКНО БОГОВ.,,,Europe/Riga,,,
NB-13.02-18-30-WaterBlessing-Titicaca,2026/02/13/NB-13.02-18-30-WaterBlessing-Titicaca.md,2026-02-13,18:02,"Этнография, Перу, Боливия, Инки, Титикака",ГОТОВ,#WATER_BLESSING: ОЗЕРО ТИТИКАКА. САКРАЛЬНОЕ ЗЕРКАЛО НЕБА.,,,Europe/Riga,,,
NB-13.02-21-30-FolkStoryNight-Pachacuti,2026/02/13/NB-13.02-21-30-FolkStoryNight-Pachacuti.md,2026-02-13,21:02,"Фольклор, Анды, Инки, Пачакутек",ГОТОВ,#FOLK_STORY_NIGHT: ПАЧАКУТЕК. ПРЕОБРАЗОВАТЕЛЬ МИРА.,,,Europe/Riga,,,
NB-13.02-22-00-VogueVisual-AndeanTextures,2026/02/13/NB-13.02-22-00-VogueVisual-AndeanTextures.md,2026-02-13,22:02,"Визуал, Анды, Текстуры, Традиции",ГОТОВ,#VOGUE_VISUAL: ТЕКСТУРА ВЫСОКОГОРЬЯ. ТАКТИЛЬНЫЙ КОД.,,,Europe/Riga,,,
SW-13.02-10-00-SignatureCake-TruffleDiamond,2026/02/13/SW-13.02-10-00-SignatureCake-TruffleDiamond.md,2026-02-13,10:02,"Гедонизм, Трюфель, Перигор, Рецепт",ГОТОВ,"#SIGNATURE_CAKE: ТРЮФЕЛЬ ""ЧЕРНЫЙ АЛМАЗ"". МОЛЕКУЛЯРНАЯ РОСКОШЬ.",,,Europe/Riga,,,
SW-13.02-14-00-IngredientFocus-SeaSalt,2026/02/13/SW-13.02-14-00-IngredientFocus-SeaSalt.md,2026-02-13,14:02,"Гедонизм, Соль, Геранд, МолекулярнаяХимия",ГОТОВ,#INGREDIENT_FOCUS: МОРСКАЯ СОЛЬ. КРИСТАЛЛИЗАЦИЯ КОНТРАСТА.,,,Europe/Riga,,,
SW-13.02-17-00-LegacyCode-ManualRolling,2026/02/13/SW-13.02-17-00-LegacyCode-ManualRolling.md,2026-02-13,17:02,"Гедонизм, Наследие, Техника, Шоколад",ГОТОВ,#LEGACY_CODE: РУЧНАЯ ОБВАЛКА ТРЮФЕЛЯ. АРХИТЕКТУРА НЕСОВЕРШЕНСТВА.,,,Europe/Riga,,,
SW-13.02-20-00-SweetDream-SaffronAsh,2026/02/13/SW-13.02-20-00-SweetDream-SaffronAsh.md,2026-02-13,20:02,"Гедонизм, Шафран, Шоколад, Париж, НаукаВкуса",ГОТОВ,#SWEET_DREAM: ШАФРАН И ПЕПЕЛ. МОЛЕКУЛЯРНАЯ ТАЙНА.,,,Europe/Riga,,,
